set,mode,top_k,power,max_weight,equal_mix,mean,min,max,neg,vals
no_bad,rank,60,2.0,0.04,0.0,0.021482755873807775,0.004940829779267776,0.04154633303755827,0,"0.01410,0.01572,0.02470,0.00494,0.03075,0.01176,0.01903,0.03079,0.04155"
core_diverse,presence,40,2.0,0.08,0.2,0.02148102164518334,0.004347959211376477,0.04391735290840017,0,"0.01938,0.02249,0.01939,0.00435,0.02506,0.01966,0.00982,0.02926,0.04392"
core_diverse,presence,40,2.0,0.1,0.2,0.02148102164518334,0.004347959211376477,0.04391735290840017,0,"0.01938,0.02249,0.01939,0.00435,0.02506,0.01966,0.00982,0.02926,0.04392"
core_diverse,weight,40,1.0,0.06,0.1,0.0214804637601142,0.011199953957670497,0.03738295953577603,0,"0.01947,0.02360,0.02087,0.01532,0.01898,0.01120,0.01453,0.03196,0.03738"
hybrid_plus_signal,rank,30,1.0,0.05,0.1,0.02147929134329473,0.0029520500367634372,0.038797522074990376,0,"0.00888,0.02496,0.02858,0.00295,0.02919,0.00913,0.01780,0.03302,0.03880"
hybrid_plus_signal,rank,30,0.8,0.06,0.0,0.02147791402362136,0.002857992290615917,0.0394748866289478,0,"0.00911,0.02493,0.02899,0.00286,0.02905,0.00919,0.01721,0.03249,0.03947"
hybrid_plus_signal,weight,40,1.3,0.05,0.1,0.021477793360816823,0.00806072083152462,0.03284975765462819,0,"0.00929,0.02634,0.02636,0.01152,0.02903,0.00806,0.01829,0.03285,0.03155"
no_bad,weight,30,0.5,0.04,0.2,0.021477763546934824,0.006681389761316367,0.049309994070230734,0,"0.01543,0.00832,0.02314,0.00668,0.03028,0.01775,0.01379,0.02860,0.04931"
core_diverse,rank,35,0.8,0.06,0.0,0.021475312205984483,0.0038513675379881138,0.03761356512777553,0,"0.02386,0.02261,0.02378,0.00385,0.02619,0.00735,0.01885,0.02917,0.03761"
core_diverse,rank,35,0.8,0.08,0.0,0.021475312205984483,0.0038513675379881138,0.03761356512777553,0,"0.02386,0.02261,0.02378,0.00385,0.02619,0.00735,0.01885,0.02917,0.03761"
core_diverse,rank,35,0.8,0.1,0.0,0.021475312205984483,0.0038513675379881138,0.03761356512777553,0,"0.02386,0.02261,0.02378,0.00385,0.02619,0.00735,0.01885,0.02917,0.03761"
all,rank,80,2.0,0.08,0.0,0.02147219265337573,0.003922722953150645,0.039593667691951565,0,"0.01688,0.01149,0.02777,0.00392,0.03549,0.00635,0.01764,0.03959,0.03411"
no_bad,weight,30,2.0,0.04,0.0,0.021470331701256444,0.00553310420786329,0.04796277582904919,0,"0.01361,0.00553,0.02587,0.00571,0.03105,0.01630,0.01611,0.03109,0.04796"
hybrid_plus_signal,presence,30,0.5,0.05,0.0,0.021470268960419543,0.00649121797861496,0.055680501142516284,0,"0.00757,0.02119,0.02080,0.00649,0.02008,0.01407,0.01203,0.03533,0.05568"
hybrid_plus_signal,presence,30,0.5,0.06,0.0,0.021470268960419543,0.00649121797861496,0.055680501142516284,0,"0.00757,0.02119,0.02080,0.00649,0.02008,0.01407,0.01203,0.03533,0.05568"
hybrid_plus_signal,presence,30,0.5,0.08,0.0,0.021470268960419543,0.00649121797861496,0.055680501142516284,0,"0.00757,0.02119,0.02080,0.00649,0.02008,0.01407,0.01203,0.03533,0.05568"
hybrid_plus_signal,presence,30,0.5,0.1,0.0,0.021470268960419543,0.00649121797861496,0.055680501142516284,0,"0.00757,0.02119,0.02080,0.00649,0.02008,0.01407,0.01203,0.03533,0.05568"
core_diverse,weight,30,0.5,0.05,0.2,0.02147017103327066,0.010987097734400306,0.03953097727912398,0,"0.01654,0.01974,0.02007,0.02256,0.02226,0.01099,0.01682,0.02473,0.03953"
core_diverse,weight,30,0.5,0.06,0.2,0.02147017103327066,0.010987097734400306,0.03953097727912398,0,"0.01654,0.01974,0.02007,0.02256,0.02226,0.01099,0.01682,0.02473,0.03953"
core_diverse,weight,30,0.5,0.08,0.2,0.02147017103327066,0.010987097734400306,0.03953097727912398,0,"0.01654,0.01974,0.02007,0.02256,0.02226,0.01099,0.01682,0.02473,0.03953"
core_diverse,weight,30,0.5,0.1,0.2,0.02147017103327066,0.010987097734400306,0.03953097727912398,0,"0.01654,0.01974,0.02007,0.02256,0.02226,0.01099,0.01682,0.02473,0.03953"
no_bad,weight,30,0.5,0.04,0.1,0.021467935444443094,0.006586110479381756,0.04892028408166958,0,"0.01547,0.00813,0.02319,0.00659,0.03037,0.01747,0.01403,0.02905,0.04892"
no_bad,rank,80,1.3,0.08,0.0,0.021466158524084723,0.005863929316510266,0.037199755167545215,0,"0.01457,0.01619,0.02611,0.00586,0.03012,0.00813,0.01830,0.03720,0.03670"
no_bad,rank,80,1.3,0.1,0.0,0.021466158524084723,0.005863929316510266,0.037199755167545215,0,"0.01457,0.01619,0.02611,0.00586,0.03012,0.00813,0.01830,0.03720,0.03670"
all,rank,40,2.0,0.08,0.1,0.021465058467342014,0.0036156913347802216,0.03809846953993937,0,"0.01680,0.01277,0.02631,0.00362,0.03446,0.00737,0.01890,0.03810,0.03486"
all,rank,30,0.5,0.05,0.0,0.02146275740550231,0.0019577404390223804,0.048316470078978324,0,"0.01676,0.01292,0.02343,0.00196,0.02764,0.01316,0.01981,0.02917,0.04832"
all,rank,30,0.5,0.06,0.0,0.02146275740550231,0.0019577404390223804,0.048316470078978324,0,"0.01676,0.01292,0.02343,0.00196,0.02764,0.01316,0.01981,0.02917,0.04832"
all,rank,30,0.5,0.08,0.0,0.02146275740550231,0.0019577404390223804,0.048316470078978324,0,"0.01676,0.01292,0.02343,0.00196,0.02764,0.01316,0.01981,0.02917,0.04832"
all,rank,30,0.5,0.1,0.0,0.02146275740550231,0.0019577404390223804,0.048316470078978324,0,"0.01676,0.01292,0.02343,0.00196,0.02764,0.01316,0.01981,0.02917,0.04832"
core_diverse,presence,50,2.0,0.06,0.0,0.021459944800867062,0.003990175685276168,0.04154082875402745,0,"0.01849,0.02251,0.01930,0.00399,0.02745,0.02027,0.01049,0.02911,0.04154"
no_bad,weight,30,0.5,0.05,0.2,0.021458951313109362,0.006506644861842249,0.04914428025602097,0,"0.01550,0.00832,0.02315,0.00651,0.03031,0.01775,0.01379,0.02866,0.04914"
no_bad,weight,30,0.5,0.06,0.2,0.021458951313109362,0.006506644861842249,0.04914428025602097,0,"0.01550,0.00832,0.02315,0.00651,0.03031,0.01775,0.01379,0.02866,0.04914"
no_bad,weight,30,0.5,0.08,0.2,0.021458951313109362,0.006506644861842249,0.04914428025602097,0,"0.01550,0.00832,0.02315,0.00651,0.03031,0.01775,0.01379,0.02866,0.04914"
no_bad,weight,30,0.5,0.1,0.2,0.021458951313109362,0.006506644861842249,0.04914428025602097,0,"0.01550,0.00832,0.02315,0.00651,0.03031,0.01775,0.01379,0.02866,0.04914"
no_bad,weight,60,2.0,0.1,0.0,0.021457349099460687,0.00436284547614172,0.04355911484795806,0,"0.01509,0.01095,0.02587,0.00436,0.03612,0.00647,0.01987,0.04356,0.03084"
hybrid_plus_signal,rank,30,0.8,0.08,0.0,0.02145424890876424,0.002857992290615917,0.0394748866289478,0,"0.00889,0.02493,0.02899,0.00286,0.02905,0.00919,0.01721,0.03249,0.03947"
hybrid_plus_signal,rank,30,0.8,0.1,0.0,0.02145424890876424,0.002857992290615917,0.0394748866289478,0,"0.00889,0.02493,0.02899,0.00286,0.02905,0.00919,0.01721,0.03249,0.03947"
no_bad,weight,30,0.5,0.04,0.0,0.021454188492703516,0.0065403096292766805,0.04852451963767368,0,"0.01547,0.00784,0.02331,0.00654,0.03048,0.01731,0.01415,0.02947,0.04852"
hybrid_plus_signal,presence,30,0.5,0.04,0.0,0.021454022580665824,0.00649121797861496,0.055680501142516284,0,"0.00742,0.02119,0.02080,0.00649,0.02008,0.01407,0.01203,0.03533,0.05568"
no_bad,rank,60,1.3,0.06,0.0,0.021453247530857963,0.005874995767556408,0.03760781251158359,0,"0.01491,0.01528,0.02545,0.00587,0.03065,0.00807,0.01844,0.03761,0.03679"
core_diverse,presence,40,2.0,0.04,0.2,0.02145183158575584,0.005120651635554689,0.04488957922222364,0,"0.01747,0.02249,0.01968,0.00512,0.02368,0.02069,0.01095,0.02810,0.04489"
core_diverse,weight,35,1.6,0.05,0.2,0.02145054528360645,0.006183475180471645,0.03628309053423559,0,"0.02053,0.02208,0.02306,0.01649,0.02212,0.00618,0.01683,0.02948,0.03628"
hybrid_plus_signal,rank,50,1.3,0.05,0.0,0.021450351230363235,0.006024125327041462,0.03393869048773887,0,"0.01180,0.02469,0.03012,0.00602,0.02674,0.00701,0.01923,0.03351,0.03394"
no_bad,rank,100,1.3,0.06,0.0,0.02144991343253559,0.005732602467381991,0.037173996280308916,0,"0.01479,0.01684,0.02536,0.00573,0.02995,0.00829,0.01820,0.03717,0.03670"
no_bad,weight,30,0.5,0.05,0.1,0.02144861903006731,0.006354535413701325,0.048438017388133886,0,"0.01551,0.00812,0.02338,0.00635,0.03057,0.01739,0.01405,0.02923,0.04844"
no_bad,weight,30,0.5,0.06,0.1,0.02144861903006731,0.006354535413701325,0.048438017388133886,0,"0.01551,0.00812,0.02338,0.00635,0.03057,0.01739,0.01405,0.02923,0.04844"
no_bad,weight,30,0.5,0.08,0.1,0.02144861903006731,0.006354535413701325,0.048438017388133886,0,"0.01551,0.00812,0.02338,0.00635,0.03057,0.01739,0.01405,0.02923,0.04844"
no_bad,weight,30,0.5,0.1,0.1,0.02144861903006731,0.006354535413701325,0.048438017388133886,0,"0.01551,0.00812,0.02338,0.00635,0.03057,0.01739,0.01405,0.02923,0.04844"
core_diverse,rank,35,1.0,0.05,0.1,0.02144662004811232,0.003637958081134339,0.03740694717001514,0,"0.02313,0.02279,0.02377,0.00364,0.02663,0.00717,0.01908,0.02941,0.03741"
hybrid_plus_signal,rank,60,1.6,0.05,0.1,0.021446409474477388,0.007332767359191403,0.033527601017873984,0,"0.01233,0.02425,0.02990,0.00771,0.02576,0.00733,0.01898,0.03353,0.03322"
all,rank,30,2.0,0.04,0.0,0.021444237278463545,0.002086744693566671,0.04488300711074064,0,"0.01583,0.01326,0.02441,0.00209,0.02997,0.01499,0.01969,0.02788,0.04488"
no_bad,rank,60,1.6,0.06,0.1,0.02144289155034593,0.006254381520182366,0.03909757045171058,0,"0.01524,0.01544,0.02448,0.00625,0.03073,0.00808,0.01817,0.03910,0.03549"
tree_family,rank,30,1.6,0.1,0.0,0.02144246829678687,0.0020819559821502603,0.03960502088176779,0,"0.01660,0.00485,0.02820,0.00208,0.03741,0.00792,0.01848,0.03961,0.03783"
core_diverse,rank,35,1.0,0.04,0.0,0.021441520160805205,0.004300636389782009,0.037687541455581924,0,"0.02339,0.02298,0.02329,0.00430,0.02467,0.00919,0.01957,0.02790,0.03769"
no_bad,rank,30,0.8,0.05,0.2,0.021440525024642308,0.003961532483912518,0.04626814605525613,0,"0.01409,0.01339,0.02488,0.00396,0.03189,0.00793,0.01715,0.03340,0.04627"
hybrid_plus_signal,rank,40,1.3,0.05,0.1,0.0214401826375852,0.0054830730432520736,0.03421096540362788,0,"0.01021,0.02542,0.02827,0.00548,0.02895,0.00780,0.01969,0.03292,0.03421"
hybrid_plus_signal,weight,30,0.5,0.05,0.1,0.021440027950010217,0.008147699152397943,0.048831345127295714,0,"0.00880,0.02624,0.02369,0.00815,0.02207,0.01090,0.01575,0.02853,0.04883"
hybrid_plus_signal,weight,30,0.5,0.06,0.1,0.021440027950010217,0.008147699152397943,0.048831345127295714,0,"0.00880,0.02624,0.02369,0.00815,0.02207,0.01090,0.01575,0.02853,0.04883"
hybrid_plus_signal,weight,30,0.5,0.08,0.1,0.021440027950010217,0.008147699152397943,0.048831345127295714,0,"0.00880,0.02624,0.02369,0.00815,0.02207,0.01090,0.01575,0.02853,0.04883"
hybrid_plus_signal,weight,30,0.5,0.1,0.1,0.021440027950010217,0.008147699152397943,0.048831345127295714,0,"0.00880,0.02624,0.02369,0.00815,0.02207,0.01090,0.01575,0.02853,0.04883"
hybrid_plus_signal,weight,50,1.6,0.08,0.1,0.021439703100355017,0.0062070072424226935,0.03542585154613177,0,"0.01208,0.02329,0.02755,0.01057,0.02942,0.00621,0.01874,0.03543,0.02968"
hybrid_plus_signal,rank,35,1.6,0.08,0.2,0.021439441139748792,0.002738549544808788,0.03631538838884184,0,"0.01158,0.02437,0.03179,0.00298,0.02968,0.00274,0.01935,0.03632,0.03415"
hybrid_plus_signal,weight,50,1.6,0.1,0.1,0.021439081787579257,0.0062070072424226935,0.03542585154613177,0,"0.01207,0.02329,0.02755,0.01057,0.02942,0.00621,0.01874,0.03543,0.02968"
no_bad,weight,30,0.5,0.05,0.0,0.021438286747025262,0.006202425965560386,0.047731754520246805,0,"0.01552,0.00793,0.02360,0.00620,0.03083,0.01703,0.01430,0.02981,0.04773"
no_bad,weight,30,0.5,0.06,0.0,0.021438286747025262,0.006202425965560386,0.047731754520246805,0,"0.01552,0.00793,0.02360,0.00620,0.03083,0.01703,0.01430,0.02981,0.04773"
no_bad,weight,30,0.5,0.08,0.0,0.021438286747025262,0.006202425965560386,0.047731754520246805,0,"0.01552,0.00793,0.02360,0.00620,0.03083,0.01703,0.01430,0.02981,0.04773"
no_bad,weight,30,0.5,0.1,0.0,0.021438286747025262,0.006202425965560386,0.047731754520246805,0,"0.01552,0.00793,0.02360,0.00620,0.03083,0.01703,0.01430,0.02981,0.04773"
hybrid_plus_signal,rank,80,1.3,0.05,0.0,0.021438203281748343,0.0072453456665088276,0.03373445385770073,0,"0.01192,0.02480,0.02999,0.00725,0.02574,0.00761,0.01859,0.03332,0.03373"
no_bad,rank,30,0.8,0.06,0.2,0.021435257497258768,0.003961532483912518,0.04626814605525613,0,"0.01404,0.01339,0.02488,0.00396,0.03190,0.00793,0.01715,0.03340,0.04627"
no_bad,rank,30,0.8,0.08,0.2,0.021435257497258768,0.003961532483912518,0.04626814605525613,0,"0.01404,0.01339,0.02488,0.00396,0.03190,0.00793,0.01715,0.03340,0.04627"
no_bad,rank,30,0.8,0.1,0.2,0.021435257497258768,0.003961532483912518,0.04626814605525613,0,"0.01404,0.01339,0.02488,0.00396,0.03190,0.00793,0.01715,0.03340,0.04627"
hybrid_plus_signal,rank,100,1.3,0.05,0.0,0.021433212170788227,0.006892144830003888,0.03373445385770073,0,"0.01171,0.02539,0.02999,0.00689,0.02574,0.00753,0.01859,0.03332,0.03373"
hybrid_plus_signal,rank,60,1.3,0.05,0.0,0.021432953818902194,0.0072877149690644405,0.03381371762230327,0,"0.01181,0.02414,0.02999,0.00774,0.02608,0.00729,0.01871,0.03332,0.03381"
all,rank,40,1.6,0.08,0.0,0.021432720920296626,0.003691131002237974,0.03635636852271156,0,"0.01701,0.01202,0.02654,0.00369,0.03366,0.00844,0.01889,0.03636,0.03629"
all,rank,30,0.8,0.04,0.2,0.021432111506570383,0.0019467260515144968,0.04822122974955839,0,"0.01649,0.01273,0.02343,0.00195,0.02730,0.01388,0.01983,0.02907,0.04822"
hybrid_plus_signal,presence,35,1.6,0.08,0.0,0.021430980080559617,0.005201759140433797,0.046151674860847605,0,"0.00802,0.02403,0.02297,0.00520,0.02459,0.01915,0.00974,0.03302,0.04615"
hybrid_plus_signal,presence,35,1.6,0.1,0.0,0.021430980080559617,0.005201759140433797,0.046151674860847605,0,"0.00802,0.02403,0.02297,0.00520,0.02459,0.01915,0.00974,0.03302,0.04615"
core_diverse,weight,50,1.0,0.05,0.1,0.021430029628924527,0.011658573854357743,0.0323952222296927,0,"0.02089,0.02395,0.02197,0.01875,0.02144,0.01166,0.01365,0.02817,0.03240"
no_bad,rank,35,1.6,0.05,0.2,0.02142863262938806,0.003655935303113103,0.038270337422561515,0,"0.01476,0.01644,0.02359,0.00366,0.02947,0.01061,0.01935,0.03671,0.03827"
hybrid_plus_signal,presence,35,1.6,0.06,0.0,0.02142795182456725,0.005201759140433797,0.046151674860847605,0,"0.00800,0.02403,0.02297,0.00520,0.02459,0.01915,0.00974,0.03302,0.04615"
core_diverse,rank,50,1.3,0.06,0.0,0.02142738312353759,0.008170884467556448,0.03478157569330173,0,"0.01878,0.01974,0.02745,0.00817,0.02812,0.00871,0.01695,0.03014,0.03478"
core_diverse,rank,60,2.0,0.06,0.1,0.021424561621509557,0.0063043181088446865,0.03379167319382992,0,"0.01894,0.01961,0.02848,0.00648,0.02830,0.00630,0.01899,0.03192,0.03379"
tree_family,rank,30,1.6,0.08,0.0,0.021423311924660557,0.0020819559821502603,0.03960502088176779,0,"0.01652,0.00485,0.02820,0.00208,0.03732,0.00792,0.01848,0.03961,0.03783"
core_diverse,presence,35,1.0,0.04,0.1,0.021423227386420305,0.005266965937054301,0.05042114279658441,0,"0.01697,0.02125,0.01795,0.00527,0.02175,0.01963,0.01352,0.02605,0.05042"
hybrid_plus_signal,weight,40,1.6,0.05,0.2,0.021422612082424356,0.007564699062751146,0.03322783889292247,0,"0.00941,0.02634,0.02615,0.01131,0.02945,0.00756,0.01879,0.03323,0.03056"
no_bad,rank,60,2.0,0.08,0.2,0.02142184211556442,0.006442199056838779,0.040540217198561775,0,"0.01554,0.01566,0.02507,0.00706,0.03063,0.00644,0.01789,0.04054,0.03396"
no_bad,weight,30,1.6,0.04,0.0,0.02142112449722642,0.005744916572799803,0.047097769980185805,0,"0.01392,0.00590,0.02563,0.00574,0.03088,0.01637,0.01590,0.03135,0.04710"
hybrid_plus_signal,presence,40,2.0,0.06,0.2,0.0214206478296355,0.0053872763144818675,0.044874188130042014,0,"0.01088,0.02458,0.02200,0.00539,0.02420,0.01725,0.01213,0.03149,0.04487"
hybrid_plus_signal,presence,40,2.0,0.08,0.2,0.0214206478296355,0.0053872763144818675,0.044874188130042014,0,"0.01088,0.02458,0.02200,0.00539,0.02420,0.01725,0.01213,0.03149,0.04487"
hybrid_plus_signal,presence,40,2.0,0.1,0.2,0.0214206478296355,0.0053872763144818675,0.044874188130042014,0,"0.01088,0.02458,0.02200,0.00539,0.02420,0.01725,0.01213,0.03149,0.04487"
core_diverse,presence,40,1.6,0.06,0.1,0.021420075653592666,0.004591059390395669,0.044713617785805154,0,"0.01881,0.02258,0.01921,0.00459,0.02397,0.02017,0.00998,0.02875,0.04471"
core_diverse,presence,50,2.0,0.05,0.0,0.021418735254176945,0.004161647014051466,0.04154082875402745,0,"0.01741,0.02251,0.01943,0.00416,0.02745,0.02046,0.01097,0.02883,0.04154"
core_diverse,presence,40,1.6,0.08,0.1,0.021417853940503953,0.004591059390395669,0.044713617785805154,0,"0.01879,0.02258,0.01921,0.00459,0.02397,0.02017,0.00998,0.02875,0.04471"
core_diverse,presence,40,1.6,0.1,0.1,0.021417853940503953,0.004591059390395669,0.044713617785805154,0,"0.01879,0.02258,0.01921,0.00459,0.02397,0.02017,0.00998,0.02875,0.04471"
all,rank,30,0.8,0.04,0.1,0.02141761324768763,0.0019471108496128889,0.04766093206271302,0,"0.01641,0.01268,0.02359,0.00195,0.02753,0.01384,0.01977,0.02933,0.04766"
core_diverse,weight,35,1.3,0.05,0.1,0.02141674930676916,0.006569333496377602,0.03642091995578922,0,"0.02056,0.02197,0.02316,0.01654,0.02206,0.00657,0.01641,0.02907,0.03642"
core_diverse,presence,40,1.6,0.04,0.1,0.021414351133547456,0.005057758485696777,0.045265963117955055,0,"0.01731,0.02258,0.01958,0.00506,0.02335,0.02078,0.01069,0.02811,0.04527"
no_bad,rank,80,1.3,0.06,0.0,0.021413861758615142,0.005863929316510266,0.037199755167545215,0,"0.01493,0.01619,0.02536,0.00586,0.03003,0.00813,0.01830,0.03720,0.03670"
core_diverse,rank,60,2.0,0.1,0.2,0.02141324520433464,0.004515289316533555,0.03310215495923238,0,"0.02127,0.01899,0.02936,0.00751,0.02885,0.00452,0.01622,0.03290,0.03310"
hybrid_plus_signal,presence,30,0.5,0.05,0.1,0.02141296782853917,0.006554416547887569,0.0560296525155054,0,"0.00743,0.02119,0.02063,0.00655,0.01966,0.01416,0.01192,0.03514,0.05603"
hybrid_plus_signal,presence,30,0.5,0.06,0.1,0.02141296782853917,0.006554416547887569,0.0560296525155054,0,"0.00743,0.02119,0.02063,0.00655,0.01966,0.01416,0.01192,0.03514,0.05603"
hybrid_plus_signal,presence,30,0.5,0.08,0.1,0.02141296782853917,0.006554416547887569,0.0560296525155054,0,"0.00743,0.02119,0.02063,0.00655,0.01966,0.01416,0.01192,0.03514,0.05603"
hybrid_plus_signal,presence,30,0.5,0.1,0.1,0.02141296782853917,0.006554416547887569,0.0560296525155054,0,"0.00743,0.02119,0.02063,0.00655,0.01966,0.01416,0.01192,0.03514,0.05603"
hybrid_plus_signal,weight,35,1.0,0.05,0.1,0.021412409170651747,0.007534313554606188,0.03385875941033031,0,"0.00753,0.02613,0.02562,0.01293,0.02635,0.01164,0.01548,0.03386,0.03317"
all,rank,35,2.0,0.05,0.1,0.02141171560902521,0.003708926601414239,0.03808151587744085,0,"0.01518,0.01348,0.02495,0.00371,0.03111,0.01136,0.01928,0.03555,0.03808"
no_bad,rank,35,1.0,0.06,0.0,0.021409778665351147,0.0038638045291550654,0.039689900105616197,0,"0.01435,0.01615,0.02566,0.00386,0.02922,0.00963,0.01895,0.03517,0.03969"
hybrid_plus_signal,rank,35,1.6,0.05,0.1,0.021405862212077065,0.0035916543540936083,0.03615804627170574,0,"0.01083,0.02448,0.03130,0.00359,0.02845,0.00501,0.01883,0.03616,0.03402"
hybrid_plus_signal,presence,30,0.5,0.04,0.1,0.021402833658143654,0.006554416547887569,0.0560296525155054,0,"0.00734,0.02119,0.02063,0.00655,0.01966,0.01416,0.01192,0.03514,0.05603"
all,rank,30,0.5,0.05,0.1,0.021402270240103757,0.0019464847247874506,0.04897258958602703,0,"0.01664,0.01284,0.02314,0.00195,0.02719,0.01334,0.01982,0.02874,0.04897"
all,rank,30,0.5,0.06,0.1,0.021402270240103757,0.0019464847247874506,0.04897258958602703,0,"0.01664,0.01284,0.02314,0.00195,0.02719,0.01334,0.01982,0.02874,0.04897"
all,rank,30,0.5,0.08,0.1,0.021402270240103757,0.0019464847247874506,0.04897258958602703,0,"0.01664,0.01284,0.02314,0.00195,0.02719,0.01334,0.01982,0.02874,0.04897"
all,rank,30,0.5,0.1,0.1,0.021402270240103757,0.0019464847247874506,0.04897258958602703,0,"0.01664,0.01284,0.02314,0.00195,0.02719,0.01334,0.01982,0.02874,0.04897"
no_bad,weight,80,2.0,0.1,0.0,0.02140180544037095,0.004429357458826,0.04350051405754971,0,"0.01515,0.01065,0.02586,0.00443,0.03585,0.00652,0.01982,0.04350,0.03084"
core_diverse,presence,40,2.0,0.06,0.2,0.021400614059373133,0.004347959211376477,0.04391735290840017,0,"0.01866,0.02249,0.01939,0.00435,0.02506,0.01966,0.00982,0.02926,0.04392"
no_bad,weight,60,2.0,0.06,0.0,0.021400019158776633,0.00559010086492031,0.04235049458941943,0,"0.01442,0.01095,0.02523,0.00559,0.03483,0.00707,0.01985,0.04235,0.03232"
hybrid_plus_signal,weight,80,2.0,0.06,0.1,0.02139995897431766,0.0052893947140869035,0.03647607035141098,0,"0.01322,0.02250,0.02959,0.00931,0.02800,0.00529,0.02013,0.03648,0.02807"
no_bad,weight,30,0.8,0.06,0.2,0.021399270769118777,0.005843036199676431,0.046019147448032,0,"0.01562,0.00744,0.02383,0.00584,0.03155,0.01603,0.01492,0.03134,0.04602"
no_bad,weight,30,0.8,0.08,0.2,0.021399270769118777,0.005843036199676431,0.046019147448032,0,"0.01562,0.00744,0.02383,0.00584,0.03155,0.01603,0.01492,0.03134,0.04602"
no_bad,weight,30,0.8,0.1,0.2,0.021399270769118777,0.005843036199676431,0.046019147448032,0,"0.01562,0.00744,0.02383,0.00584,0.03155,0.01603,0.01492,0.03134,0.04602"
no_bad,weight,30,0.8,0.05,0.2,0.021398435138699157,0.005843036199676431,0.046019147448032,0,"0.01561,0.00744,0.02383,0.00584,0.03155,0.01603,0.01492,0.03134,0.04602"
hybrid_plus_signal,weight,30,0.5,0.04,0.1,0.02139843249914071,0.008350471853842308,0.04985731078441394,0,"0.00835,0.02624,0.02348,0.00840,0.02146,0.01118,0.01545,0.02816,0.04986"
no_bad,rank,30,2.0,0.04,0.2,0.021396986140467325,0.0038580308778816894,0.04540774051492959,0,"0.01373,0.01368,0.02542,0.00386,0.03180,0.00998,0.01773,0.03098,0.04541"
