k_sim,top_n,top_k,power,max_weight,penalty,mean_excess,min_excess,max_excess,neg_windows,vals,choices
12,1,30,2,0.08,0.25,0.0033005396606161455,-0.04119573454346583,0.050791327706095825,5,"0.02562,0.00557,-0.04120,0.02057,-0.03124,0.01990,0.01138,-0.02324,-0.00755,-0.03694,0.04594,0.05079",ret_1d:high / ret_1d:high / ret_1d:high / ret_10d:low / overnight_vol_20d:low / ret_1d:high / intraday_mean_5d:low / ret_1d:high / close_location_ma20:low / obv_20d:high / ret_1d:high / ret_1d:high
12,1,40,2,0.08,0.0,0.0032960586227924857,-0.03646464962278915,0.04429556362846824,4,"0.02441,0.00195,-0.03234,0.02022,-0.03100,0.01319,0.00688,-0.01766,0.01017,-0.03646,0.03588,0.04430",ret_1d:high / ret_1d:high / ret_1d:high / ret_10d:low / overnight_vol_20d:low / ret_1d:high / intraday_mean_5d:low / ret_1d:high / intraday_mean_20d:low / obv_20d:high / ret_1d:high / ret_1d:high
12,1,40,2,0.1,0.0,0.0032960586227924857,-0.03646464962278915,0.04429556362846824,4,"0.02441,0.00195,-0.03234,0.02022,-0.03100,0.01319,0.00688,-0.01766,0.01017,-0.03646,0.03588,0.04430",ret_1d:high / ret_1d:high / ret_1d:high / ret_10d:low / overnight_vol_20d:low / ret_1d:high / intraday_mean_5d:low / ret_1d:high / intraday_mean_20d:low / obv_20d:high / ret_1d:high / ret_1d:high
50,1,40,1,0.06,0.0,0.0032150745665236505,-0.030633457517797048,0.033037296869796645,5,"0.02102,-0.00172,-0.02445,-0.01584,-0.03063,0.00477,0.00508,-0.01065,0.01722,0.01480,0.02595,0.03304",ret_1d:high / ret_1d:high / ret_1d:high / ret_1d:high / overnight_vol_20d:low / ret_1d:high / amount_trend_5_20:low / ret_1d:high / drawdown_20d:low / ret_1d:high / ret_1d:high / ret_1d:high
50,1,40,1,0.08,0.0,0.0032150745665236505,-0.030633457517797048,0.033037296869796645,5,"0.02102,-0.00172,-0.02445,-0.01584,-0.03063,0.00477,0.00508,-0.01065,0.01722,0.01480,0.02595,0.03304",ret_1d:high / ret_1d:high / ret_1d:high / ret_1d:high / overnight_vol_20d:low / ret_1d:high / amount_trend_5_20:low / ret_1d:high / drawdown_20d:low / ret_1d:high / ret_1d:high / ret_1d:high
50,1,40,1,0.1,0.0,0.0032150745665236505,-0.030633457517797048,0.033037296869796645,5,"0.02102,-0.00172,-0.02445,-0.01584,-0.03063,0.00477,0.00508,-0.01065,0.01722,0.01480,0.02595,0.03304",ret_1d:high / ret_1d:high / ret_1d:high / ret_1d:high / overnight_vol_20d:low / ret_1d:high / amount_trend_5_20:low / ret_1d:high / drawdown_20d:low / ret_1d:high / ret_1d:high / ret_1d:high
50,3,30,4,0.08,0.5,0.003180558157003525,-0.04574129451800102,0.05019166143599748,4,"0.03414,-0.02673,-0.04574,0.00018,-0.02906,0.02192,0.02287,0.01914,0.00284,0.00320,0.05019,-0.01478",ret_1d:high|ret_3d:low|drawdown_20d:low / ret_15d:low|ret_1d:high|ret_10d:low / ret_1d:high|gap_mean_20d:high|ret_10d:low / ret_1d:high|ret_5d:low|volume_z_20d:high / overnight_vol_20d:low|range_vol_20d:low|vol_5d:low / ret_1d:high|ret_2d:high|drawdown_20d:high / overnight_vol_20d:low|amount_trend_5_20:low|range_vol_20d:low / amount_trend_5_20:low|vol_ratio_5_20:low|vol_5d:low / amount_trend_5_20:low|vol_5d:low|close_location_ma20:low / ret_2d:high|vol_5d:low|amount_trend_5_20:low / ret_1d:high|ret_2d:high|drawdown_20d:high / ret_1d:high|drawdown_20d:high|ret_10d:low
12,2,30,4,0.06,0.0,0.0031658538485679114,-0.05912673426272577,0.04133125580269317,5,"0.01445,-0.00578,-0.05913,0.01171,-0.02967,0.01195,0.02372,-0.01334,0.02576,-0.01932,0.04133,0.03631",ret_1d:high|ret_2d:high / ret_1d:high|gap_mean_20d:high / ret_1d:high|ret_10d:low / ret_10d:low|ret_1d:high / overnight_vol_20d:low|range_vol_20d:low / ret_1d:high|ret_2d:high / intraday_mean_5d:low|ret_1d:high / ret_1d:high|intraday_mean_5d:low / intraday_mean_20d:low|drawdown_20d:low / obv_20d:high|ret_1d:high / ret_1d:high|ret_2d:high / ret_1d:high|ret_2d:high
12,2,40,6,0.06,0.0,0.0031460273242279527,-0.05876928982912197,0.040625104965904074,5,"0.01313,-0.00436,-0.05877,0.01164,-0.02964,0.01205,0.02308,-0.01335,0.02552,-0.01873,0.04063,0.03655",ret_1d:high|ret_2d:high / ret_1d:high|gap_mean_20d:high / ret_1d:high|ret_10d:low / ret_10d:low|ret_1d:high / overnight_vol_20d:low|range_vol_20d:low / ret_1d:high|ret_2d:high / intraday_mean_5d:low|ret_1d:high / ret_1d:high|intraday_mean_5d:low / intraday_mean_20d:low|drawdown_20d:low / obv_20d:high|ret_1d:high / ret_1d:high|ret_2d:high / ret_1d:high|ret_2d:high
50,3,40,6,0.08,0.5,0.003138693021785046,-0.04570938803482311,0.0500416798119499,4,"0.03339,-0.02716,-0.04571,0.00037,-0.02907,0.02245,0.02284,0.01928,0.00266,0.00307,0.05004,-0.01450",ret_1d:high|ret_3d:low|drawdown_20d:low / ret_15d:low|ret_1d:high|ret_10d:low / ret_1d:high|gap_mean_20d:high|ret_10d:low / ret_1d:high|ret_5d:low|volume_z_20d:high / overnight_vol_20d:low|range_vol_20d:low|vol_5d:low / ret_1d:high|ret_2d:high|drawdown_20d:high / overnight_vol_20d:low|amount_trend_5_20:low|range_vol_20d:low / amount_trend_5_20:low|vol_ratio_5_20:low|vol_5d:low / amount_trend_5_20:low|vol_5d:low|close_location_ma20:low / ret_2d:high|vol_5d:low|amount_trend_5_20:low / ret_1d:high|ret_2d:high|drawdown_20d:high / ret_1d:high|drawdown_20d:high|ret_10d:low
12,3,50,1,0.06,0.0,0.003134814604457191,-0.02830683306390287,0.029524390898793367,3,"0.00066,0.00528,-0.02831,0.02210,-0.02763,0.00037,0.00824,-0.02256,0.01769,0.00434,0.02791,0.02952",ret_1d:high|ret_2d:high|ret_15d:low / ret_1d:high|gap_mean_20d:high|drawdown_20d:high / ret_1d:high|ret_10d:low|ret_3d:low / ret_10d:low|ret_1d:high|overnight_vol_20d:low / overnight_vol_20d:low|range_vol_20d:low|ret_1d:high / ret_1d:high|ret_2d:high|ret_3d:high / intraday_mean_5d:low|ret_1d:high|ret_5d:low / ret_1d:high|intraday_mean_5d:low|ret_2d:high / intraday_mean_20d:low|drawdown_20d:low|ret_15d:low / obv_20d:high|ret_1d:high|downside_vol_20d:high / ret_1d:high|ret_2d:high|ret_3d:high / ret_1d:high|ret_2d:high|ret_3d:high
12,3,50,1,0.08,0.0,0.003134814604457191,-0.02830683306390287,0.029524390898793367,3,"0.00066,0.00528,-0.02831,0.02210,-0.02763,0.00037,0.00824,-0.02256,0.01769,0.00434,0.02791,0.02952",ret_1d:high|ret_2d:high|ret_15d:low / ret_1d:high|gap_mean_20d:high|drawdown_20d:high / ret_1d:high|ret_10d:low|ret_3d:low / ret_10d:low|ret_1d:high|overnight_vol_20d:low / overnight_vol_20d:low|range_vol_20d:low|ret_1d:high / ret_1d:high|ret_2d:high|ret_3d:high / intraday_mean_5d:low|ret_1d:high|ret_5d:low / ret_1d:high|intraday_mean_5d:low|ret_2d:high / intraday_mean_20d:low|drawdown_20d:low|ret_15d:low / obv_20d:high|ret_1d:high|downside_vol_20d:high / ret_1d:high|ret_2d:high|ret_3d:high / ret_1d:high|ret_2d:high|ret_3d:high
12,3,50,1,0.1,0.0,0.003134814604457191,-0.02830683306390287,0.029524390898793367,3,"0.00066,0.00528,-0.02831,0.02210,-0.02763,0.00037,0.00824,-0.02256,0.01769,0.00434,0.02791,0.02952",ret_1d:high|ret_2d:high|ret_15d:low / ret_1d:high|gap_mean_20d:high|drawdown_20d:high / ret_1d:high|ret_10d:low|ret_3d:low / ret_10d:low|ret_1d:high|overnight_vol_20d:low / overnight_vol_20d:low|range_vol_20d:low|ret_1d:high / ret_1d:high|ret_2d:high|ret_3d:high / intraday_mean_5d:low|ret_1d:high|ret_5d:low / ret_1d:high|intraday_mean_5d:low|ret_2d:high / intraday_mean_20d:low|drawdown_20d:low|ret_15d:low / obv_20d:high|ret_1d:high|downside_vol_20d:high / ret_1d:high|ret_2d:high|ret_3d:high / ret_1d:high|ret_2d:high|ret_3d:high
30,3,40,2,0.08,0.25,0.0031333388331828637,-0.06475941430343651,0.03954070347919103,4,"0.00115,0.00819,-0.06476,-0.03004,-0.02199,0.02277,0.01046,-0.01766,0.02469,0.03457,0.03954,0.03067",ret_1d:high|ret_2d:high|ret_15d:low / ret_1d:high|gap_mean_20d:high|ret_10d:low / ret_1d:high|ret_10d:low|ret_2d:high / ret_1d:high|gap_mean_20d:high|ret_5d:low / overnight_vol_20d:low|vol_ratio_5_20:low|amount_trend_5_20:low / ret_1d:high|ret_2d:high|drawdown_20d:high / amount_trend_5_20:low|intraday_mean_5d:low|ret_5d:low / ret_1d:high|ret_5d:low|vol_ratio_5_20:low / intraday_mean_5d:low|ret_5d:low|gap_mean_20d:high / range_vol_20d:low|overnight_vol_20d:low|vol_5d:low / ret_1d:high|ret_2d:high|amount_z_20d:high / ret_1d:high|ret_2d:high|gap_mean_20d:high
30,3,40,2,0.1,0.25,0.0031333388331828637,-0.06475941430343651,0.03954070347919103,4,"0.00115,0.00819,-0.06476,-0.03004,-0.02199,0.02277,0.01046,-0.01766,0.02469,0.03457,0.03954,0.03067",ret_1d:high|ret_2d:high|ret_15d:low / ret_1d:high|gap_mean_20d:high|ret_10d:low / ret_1d:high|ret_10d:low|ret_2d:high / ret_1d:high|gap_mean_20d:high|ret_5d:low / overnight_vol_20d:low|vol_ratio_5_20:low|amount_trend_5_20:low / ret_1d:high|ret_2d:high|drawdown_20d:high / amount_trend_5_20:low|intraday_mean_5d:low|ret_5d:low / ret_1d:high|ret_5d:low|vol_ratio_5_20:low / intraday_mean_5d:low|ret_5d:low|gap_mean_20d:high / range_vol_20d:low|overnight_vol_20d:low|vol_5d:low / ret_1d:high|ret_2d:high|amount_z_20d:high / ret_1d:high|ret_2d:high|gap_mean_20d:high
50,2,40,2,0.06,0.5,0.003130632269427744,-0.032876366839257334,0.03580099218464048,5,"0.02258,-0.03161,-0.03288,0.00721,-0.02926,0.01119,0.01472,-0.00681,0.01319,-0.00198,0.03541,0.03580",ret_1d:high|ret_3d:low / ret_15d:low|ret_1d:high / ret_1d:high|gap_mean_20d:high / ret_1d:high|ret_5d:low / overnight_vol_20d:low|range_vol_20d:low / ret_1d:high|ret_2d:high / overnight_vol_20d:low|amount_trend_5_20:low / amount_trend_5_20:low|vol_ratio_5_20:low / amount_trend_5_20:low|vol_5d:low / ret_2d:high|vol_5d:low / ret_1d:high|ret_2d:high / ret_1d:high|drawdown_20d:high
30,3,50,2,0.06,0.25,0.0031285486799880855,-0.06105173486297725,0.035802148237750436,4,"0.00319,0.00802,-0.06105,-0.02804,-0.02167,0.01998,0.00927,-0.01322,0.02376,0.03211,0.03580,0.02941",ret_1d:high|ret_2d:high|ret_15d:low / ret_1d:high|gap_mean_20d:high|ret_10d:low / ret_1d:high|ret_10d:low|ret_2d:high / ret_1d:high|gap_mean_20d:high|ret_5d:low / overnight_vol_20d:low|vol_ratio_5_20:low|amount_trend_5_20:low / ret_1d:high|ret_2d:high|drawdown_20d:high / amount_trend_5_20:low|intraday_mean_5d:low|ret_5d:low / ret_1d:high|ret_5d:low|vol_ratio_5_20:low / intraday_mean_5d:low|ret_5d:low|gap_mean_20d:high / range_vol_20d:low|overnight_vol_20d:low|vol_5d:low / ret_1d:high|ret_2d:high|amount_z_20d:high / ret_1d:high|ret_2d:high|gap_mean_20d:high
30,3,50,2,0.08,0.25,0.0031285486799880855,-0.06105173486297725,0.035802148237750436,4,"0.00319,0.00802,-0.06105,-0.02804,-0.02167,0.01998,0.00927,-0.01322,0.02376,0.03211,0.03580,0.02941",ret_1d:high|ret_2d:high|ret_15d:low / ret_1d:high|gap_mean_20d:high|ret_10d:low / ret_1d:high|ret_10d:low|ret_2d:high / ret_1d:high|gap_mean_20d:high|ret_5d:low / overnight_vol_20d:low|vol_ratio_5_20:low|amount_trend_5_20:low / ret_1d:high|ret_2d:high|drawdown_20d:high / amount_trend_5_20:low|intraday_mean_5d:low|ret_5d:low / ret_1d:high|ret_5d:low|vol_ratio_5_20:low / intraday_mean_5d:low|ret_5d:low|gap_mean_20d:high / range_vol_20d:low|overnight_vol_20d:low|vol_5d:low / ret_1d:high|ret_2d:high|amount_z_20d:high / ret_1d:high|ret_2d:high|gap_mean_20d:high
30,3,50,2,0.1,0.25,0.0031285486799880855,-0.06105173486297725,0.035802148237750436,4,"0.00319,0.00802,-0.06105,-0.02804,-0.02167,0.01998,0.00927,-0.01322,0.02376,0.03211,0.03580,0.02941",ret_1d:high|ret_2d:high|ret_15d:low / ret_1d:high|gap_mean_20d:high|ret_10d:low / ret_1d:high|ret_10d:low|ret_2d:high / ret_1d:high|gap_mean_20d:high|ret_5d:low / overnight_vol_20d:low|vol_ratio_5_20:low|amount_trend_5_20:low / ret_1d:high|ret_2d:high|drawdown_20d:high / amount_trend_5_20:low|intraday_mean_5d:low|ret_5d:low / ret_1d:high|ret_5d:low|vol_ratio_5_20:low / intraday_mean_5d:low|ret_5d:low|gap_mean_20d:high / range_vol_20d:low|overnight_vol_20d:low|vol_5d:low / ret_1d:high|ret_2d:high|amount_z_20d:high / ret_1d:high|ret_2d:high|gap_mean_20d:high
50,2,50,6,0.06,0.5,0.0031224302693919847,-0.036151456458757315,0.03592040522337107,4,"0.02714,-0.03410,-0.03615,0.00831,-0.02947,0.00826,0.01485,-0.00777,0.01539,0.00258,0.03592,0.03251",ret_1d:high|ret_3d:low / ret_15d:low|ret_1d:high / ret_1d:high|gap_mean_20d:high / ret_1d:high|ret_5d:low / overnight_vol_20d:low|range_vol_20d:low / ret_1d:high|ret_2d:high / overnight_vol_20d:low|amount_trend_5_20:low / amount_trend_5_20:low|vol_ratio_5_20:low / amount_trend_5_20:low|vol_5d:low / ret_2d:high|vol_5d:low / ret_1d:high|ret_2d:high / ret_1d:high|drawdown_20d:high
12,1,50,6,0.06,0.0,0.003113923678509854,-0.036151456458757315,0.03592040522337107,4,"0.02714,0.00762,-0.03615,0.01799,-0.03182,0.00826,0.00454,-0.01142,0.00971,-0.02847,0.03592,0.03405",ret_1d:high / ret_1d:high / ret_1d:high / ret_10d:low / overnight_vol_20d:low / ret_1d:high / intraday_mean_5d:low / ret_1d:high / intraday_mean_20d:low / obv_20d:high / ret_1d:high / ret_1d:high
30,2,30,1,0.06,0.25,0.0031101993717183875,-0.06254354979160683,0.0381627465890673,4,"0.01400,0.00655,-0.06254,-0.03284,-0.02845,0.01201,0.00951,-0.01402,0.02312,0.03372,0.03811,0.03816",ret_1d:high|ret_2d:high / ret_1d:high|gap_mean_20d:high / ret_1d:high|ret_10d:low / ret_1d:high|gap_mean_20d:high / overnight_vol_20d:low|vol_ratio_5_20:low / ret_1d:high|ret_2d:high / amount_trend_5_20:low|intraday_mean_5d:low / ret_1d:high|ret_5d:low / intraday_mean_5d:low|ret_5d:low / range_vol_20d:low|overnight_vol_20d:low / ret_1d:high|ret_2d:high / ret_1d:high|ret_2d:high
12,1,50,4,0.08,0.25,0.0030992110729206467,-0.038421858002514825,0.051435103352005775,5,"0.02511,0.00401,-0.03842,0.02126,-0.03102,0.01971,0.01071,-0.02381,-0.00750,-0.03834,0.04405,0.05144",ret_1d:high / ret_1d:high / ret_1d:high / ret_10d:low / overnight_vol_20d:low / ret_1d:high / intraday_mean_5d:low / ret_1d:high / close_location_ma20:low / obv_20d:high / ret_1d:high / ret_1d:high
50,2,30,1,0.08,0.5,0.0030854283310046086,-0.03147885653325004,0.03636645088651178,5,"0.02283,-0.03085,-0.03148,0.00671,-0.02906,0.01023,0.01509,-0.00755,0.01339,-0.00225,0.03359,0.03637",ret_1d:high|ret_3d:low / ret_15d:low|ret_1d:high / ret_1d:high|gap_mean_20d:high / ret_1d:high|ret_5d:low / overnight_vol_20d:low|range_vol_20d:low / ret_1d:high|ret_2d:high / overnight_vol_20d:low|amount_trend_5_20:low / amount_trend_5_20:low|vol_ratio_5_20:low / amount_trend_5_20:low|vol_5d:low / ret_2d:high|vol_5d:low / ret_1d:high|ret_2d:high / ret_1d:high|drawdown_20d:high
50,2,30,1,0.1,0.5,0.0030854283310046086,-0.03147885653325004,0.03636645088651178,5,"0.02283,-0.03085,-0.03148,0.00671,-0.02906,0.01023,0.01509,-0.00755,0.01339,-0.00225,0.03359,0.03637",ret_1d:high|ret_3d:low / ret_15d:low|ret_1d:high / ret_1d:high|gap_mean_20d:high / ret_1d:high|ret_5d:low / overnight_vol_20d:low|range_vol_20d:low / ret_1d:high|ret_2d:high / overnight_vol_20d:low|amount_trend_5_20:low / amount_trend_5_20:low|vol_ratio_5_20:low / amount_trend_5_20:low|vol_5d:low / ret_2d:high|vol_5d:low / ret_1d:high|ret_2d:high / ret_1d:high|drawdown_20d:high
50,2,40,4,0.06,0.5,0.003078456557381776,-0.036101078465902964,0.035855381347739385,4,"0.02660,-0.03388,-0.03610,0.00816,-0.02944,0.00814,0.01493,-0.00799,0.01544,0.00255,0.03586,0.03269",ret_1d:high|ret_3d:low / ret_15d:low|ret_1d:high / ret_1d:high|gap_mean_20d:high / ret_1d:high|ret_5d:low / overnight_vol_20d:low|range_vol_20d:low / ret_1d:high|ret_2d:high / overnight_vol_20d:low|amount_trend_5_20:low / amount_trend_5_20:low|vol_ratio_5_20:low / amount_trend_5_20:low|vol_5d:low / ret_2d:high|vol_5d:low / ret_1d:high|ret_2d:high / ret_1d:high|drawdown_20d:high
12,1,50,4,0.06,0.0,0.003049168147919397,-0.03476409574316799,0.037638776790039484,4,"0.02640,0.00431,-0.03476,0.01775,-0.03140,0.01015,0.00573,-0.01516,0.00927,-0.02999,0.03666,0.03764",ret_1d:high / ret_1d:high / ret_1d:high / ret_10d:low / overnight_vol_20d:low / ret_1d:high / intraday_mean_5d:low / ret_1d:high / intraday_mean_20d:low / obv_20d:high / ret_1d:high / ret_1d:high
12,2,40,4,0.1,0.5,0.0030487108361950985,-0.04284871529004257,0.053189738199579735,6,"-0.01610,0.00230,-0.04285,0.02355,-0.01997,0.03089,0.02383,-0.03195,-0.00696,-0.02280,0.04345,0.05319",ret_1d:high|ret_15d:low / ret_1d:high|drawdown_20d:high / ret_1d:high|ret_10d:low / ret_10d:low|vol_ratio_5_20:low / vol_ratio_5_20:low|overnight_vol_20d:low / ret_1d:high|ret_2d:high / intraday_mean_5d:low|range_vol_20d:low / ret_1d:high|ret_2d:high / close_location_ma20:low|intraday_mean_20d:low / obv_20d:high|ret_1d:high / ret_1d:high|drawdown_20d:high / ret_2d:high|ret_1d:high
12,2,50,6,0.1,0.5,0.0030370859261095434,-0.045109693527007166,0.053270637828411835,6,"-0.01699,0.00233,-0.04511,0.02390,-0.02078,0.03270,0.02383,-0.03347,-0.00620,-0.02333,0.04629,0.05327",ret_1d:high|ret_15d:low / ret_1d:high|drawdown_20d:high / ret_1d:high|ret_10d:low / ret_10d:low|vol_ratio_5_20:low / vol_ratio_5_20:low|overnight_vol_20d:low / ret_1d:high|ret_2d:high / intraday_mean_5d:low|range_vol_20d:low / ret_1d:high|ret_2d:high / close_location_ma20:low|intraday_mean_20d:low / obv_20d:high|ret_1d:high / ret_1d:high|drawdown_20d:high / ret_2d:high|ret_1d:high
12,1,30,4,0.08,0.5,0.0030185581665294198,-0.04574129451800102,0.05019166143599748,5,"0.03414,0.00838,-0.04574,0.01878,-0.02050,0.02192,0.01229,-0.02739,-0.00805,-0.02843,0.05019,0.02062",ret_1d:high / ret_1d:high / ret_1d:high / ret_10d:low / vol_ratio_5_20:low / ret_1d:high / intraday_mean_5d:low / ret_1d:high / close_location_ma20:low / obv_20d:high / ret_1d:high / ret_2d:high
50,1,40,6,0.06,0.5,0.003014658506209746,-0.045632041680858736,0.03757089432463221,4,"0.02848,-0.04563,-0.03692,-0.02339,-0.03217,0.00648,0.03237,0.01523,0.00049,0.02147,0.03757,0.03219",ret_1d:high / ret_15d:low / ret_1d:high / ret_1d:high / overnight_vol_20d:low / ret_1d:high / overnight_vol_20d:low / amount_trend_5_20:low / amount_trend_5_20:low / ret_2d:high / ret_1d:high / ret_1d:high
12,2,40,1,0.06,0.0,0.0030073066175328295,-0.05083655363793936,0.03357744420367001,4,"0.01445,0.00330,-0.05084,0.01342,-0.02930,0.00667,0.01263,-0.00723,0.02044,-0.01141,0.03038,0.03358",ret_1d:high|ret_2d:high / ret_1d:high|gap_mean_20d:high / ret_1d:high|ret_10d:low / ret_10d:low|ret_1d:high / overnight_vol_20d:low|range_vol_20d:low / ret_1d:high|ret_2d:high / intraday_mean_5d:low|ret_1d:high / ret_1d:high|intraday_mean_5d:low / intraday_mean_20d:low|drawdown_20d:low / obv_20d:high|ret_1d:high / ret_1d:high|ret_2d:high / ret_1d:high|ret_2d:high
12,2,40,1,0.08,0.0,0.0030073066175328295,-0.05083655363793936,0.03357744420367001,4,"0.01445,0.00330,-0.05084,0.01342,-0.02930,0.00667,0.01263,-0.00723,0.02044,-0.01141,0.03038,0.03358",ret_1d:high|ret_2d:high / ret_1d:high|gap_mean_20d:high / ret_1d:high|ret_10d:low / ret_10d:low|ret_1d:high / overnight_vol_20d:low|range_vol_20d:low / ret_1d:high|ret_2d:high / intraday_mean_5d:low|ret_1d:high / ret_1d:high|intraday_mean_5d:low / intraday_mean_20d:low|drawdown_20d:low / obv_20d:high|ret_1d:high / ret_1d:high|ret_2d:high / ret_1d:high|ret_2d:high
12,2,40,1,0.1,0.0,0.0030073066175328295,-0.05083655363793936,0.03357744420367001,4,"0.01445,0.00330,-0.05084,0.01342,-0.02930,0.00667,0.01263,-0.00723,0.02044,-0.01141,0.03038,0.03358",ret_1d:high|ret_2d:high / ret_1d:high|gap_mean_20d:high / ret_1d:high|ret_10d:low / ret_10d:low|ret_1d:high / overnight_vol_20d:low|range_vol_20d:low / ret_1d:high|ret_2d:high / intraday_mean_5d:low|ret_1d:high / ret_1d:high|intraday_mean_5d:low / intraday_mean_20d:low|drawdown_20d:low / obv_20d:high|ret_1d:high / ret_1d:high|ret_2d:high / ret_1d:high|ret_2d:high
30,3,50,6,0.06,0.25,0.0030050191437939622,-0.06722563891798415,0.03986599716912228,4,"0.00046,0.00815,-0.06723,-0.03636,-0.02052,0.01947,0.00930,-0.01142,0.02676,0.03409,0.03987,0.03350",ret_1d:high|ret_2d:high|ret_15d:low / ret_1d:high|gap_mean_20d:high|ret_10d:low / ret_1d:high|ret_10d:low|ret_2d:high / ret_1d:high|gap_mean_20d:high|ret_5d:low / overnight_vol_20d:low|vol_ratio_5_20:low|amount_trend_5_20:low / ret_1d:high|ret_2d:high|drawdown_20d:high / amount_trend_5_20:low|intraday_mean_5d:low|ret_5d:low / ret_1d:high|ret_5d:low|vol_ratio_5_20:low / intraday_mean_5d:low|ret_5d:low|gap_mean_20d:high / range_vol_20d:low|overnight_vol_20d:low|vol_5d:low / ret_1d:high|ret_2d:high|amount_z_20d:high / ret_1d:high|ret_2d:high|gap_mean_20d:high
12,2,30,4,0.1,0.5,0.0030023205119872657,-0.05090558882040716,0.05319666601650381,6,"-0.01669,0.00390,-0.05091,0.02378,-0.02248,0.03716,0.02466,-0.03723,-0.00616,-0.02584,0.05264,0.05320",ret_1d:high|ret_15d:low / ret_1d:high|drawdown_20d:high / ret_1d:high|ret_10d:low / ret_10d:low|vol_ratio_5_20:low / vol_ratio_5_20:low|overnight_vol_20d:low / ret_1d:high|ret_2d:high / intraday_mean_5d:low|range_vol_20d:low / ret_1d:high|ret_2d:high / close_location_ma20:low|intraday_mean_20d:low / obv_20d:high|ret_1d:high / ret_1d:high|drawdown_20d:high / ret_2d:high|ret_1d:high
50,2,30,2,0.06,0.5,0.0030008668462592047,-0.036081177680343454,0.036373489706036016,4,"0.02610,-0.03316,-0.03608,0.00764,-0.02940,0.00797,0.01502,-0.00836,0.01461,0.00191,0.03637,0.03338",ret_1d:high|ret_3d:low / ret_15d:low|ret_1d:high / ret_1d:high|gap_mean_20d:high / ret_1d:high|ret_5d:low / overnight_vol_20d:low|range_vol_20d:low / ret_1d:high|ret_2d:high / overnight_vol_20d:low|amount_trend_5_20:low / amount_trend_5_20:low|vol_ratio_5_20:low / amount_trend_5_20:low|vol_5d:low / ret_2d:high|vol_5d:low / ret_1d:high|ret_2d:high / ret_1d:high|drawdown_20d:high
50,2,40,6,0.06,0.5,0.002988710123486343,-0.03691795962947347,0.03757089432463221,4,"0.02848,-0.03440,-0.03692,0.00831,-0.02964,0.00648,0.01504,-0.00815,0.01473,0.00294,0.03757,0.03141",ret_1d:high|ret_3d:low / ret_15d:low|ret_1d:high / ret_1d:high|gap_mean_20d:high / ret_1d:high|ret_5d:low / overnight_vol_20d:low|range_vol_20d:low / ret_1d:high|ret_2d:high / overnight_vol_20d:low|amount_trend_5_20:low / amount_trend_5_20:low|vol_ratio_5_20:low / amount_trend_5_20:low|vol_5d:low / ret_2d:high|vol_5d:low / ret_1d:high|ret_2d:high / ret_1d:high|drawdown_20d:high
30,2,30,2,0.06,0.25,0.0029867965260837524,-0.0644167864523234,0.04067651738249288,4,"0.01493,0.00538,-0.06442,-0.03643,-0.02948,0.01258,0.00971,-0.01265,0.02604,0.03398,0.04068,0.03551",ret_1d:high|ret_2d:high / ret_1d:high|gap_mean_20d:high / ret_1d:high|ret_10d:low / ret_1d:high|gap_mean_20d:high / overnight_vol_20d:low|vol_ratio_5_20:low / ret_1d:high|ret_2d:high / amount_trend_5_20:low|intraday_mean_5d:low / ret_1d:high|ret_5d:low / intraday_mean_5d:low|ret_5d:low / range_vol_20d:low|overnight_vol_20d:low / ret_1d:high|ret_2d:high / ret_1d:high|ret_2d:high
12,1,40,4,0.06,0.0,0.002965759415059183,-0.036101078465902964,0.035855381347739385,4,"0.02660,0.00724,-0.03610,0.01784,-0.03177,0.00814,0.00468,-0.01201,0.00962,-0.02878,0.03586,0.03427",ret_1d:high / ret_1d:high / ret_1d:high / ret_10d:low / overnight_vol_20d:low / ret_1d:high / intraday_mean_5d:low / ret_1d:high / intraday_mean_20d:low / obv_20d:high / ret_1d:high / ret_1d:high
12,2,30,6,0.08,0.5,0.00295624652900058,-0.04518554985715529,0.049274798208535385,6,"-0.00524,0.00843,-0.04519,0.01916,-0.02104,0.02719,0.02328,-0.02924,-0.00812,-0.02257,0.03954,0.04927",ret_1d:high|ret_15d:low / ret_1d:high|drawdown_20d:high / ret_1d:high|ret_10d:low / ret_10d:low|vol_ratio_5_20:low / vol_ratio_5_20:low|overnight_vol_20d:low / ret_1d:high|ret_2d:high / intraday_mean_5d:low|range_vol_20d:low / ret_1d:high|ret_2d:high / close_location_ma20:low|intraday_mean_20d:low / obv_20d:high|ret_1d:high / ret_1d:high|drawdown_20d:high / ret_2d:high|ret_1d:high
